data_extracao;prefixo;operador;placa;marca;modelo;data_primeiro_emplac;ano_fabricacao;combustivel
2022-01-03 02:00:45.997728;6423;NORTRAN TRANSPORTES COLETIVOS LTDA;IZQ0F16;M. BENZ;OF 1721L;2019-10-16;2019;DIESEL
2022-01-03 02:00:45.997728;2330;VIACAO BELEM NOVO LTDA;IXB9593;M. BENZ;OF 1721                                           ;2016-02-11;2015;DIESEL
2022-01-03 02:00:45.997728;743;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3802;M. BENZ;O-500M                                            ;2010-07-16;2010;DIESEL
2022-01-03 02:00:45.997728;18;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I26;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;50;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I71;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;49;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8G72;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2022-01-03 02:00:45.997728;2185;VIACAO TERESOPOLIS CAVALHADA LTDA;ISZ9706;M. BENZ;O500MA                                            ;2010-12-31;2010;DIESEL
2022-01-03 02:00:45.997728;2431;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0971;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;3513;EMPRESA DE TRANSPORTES GASÔMETRO S.A.;IRN1053;M. BENZ;O 500                                             ;2011-01-07;2010;DIESEL
2022-01-03 02:00:45.997728;6123;AUTO VIACAO NAVEGANTES LTDA;IXC1698;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;6129;AUTO VIACAO NAVEGANTES LTDA;ITP9658;M. BENZ;OF 1721                                           ;2012-10-16;2012;DIESEL
2022-01-03 02:00:45.997728;6138;AUTO VIACAO NAVEGANTES LTDA;IPK1683;M. BENZ;OF 1722M                                          ;2008-12-23;2008;DIESEL
2022-01-03 02:00:45.997728;2044;AUTO VIACAO PRESIDENTE VARGAS LTDA;IQC5306;M. BENZ;O-500M                                            ;2009-09-10;2009;DIESEL
2022-01-03 02:00:45.997728;4324;VIACAO ESTORIL LTDA;ISJ1626;M. BENZ;O-500M                                            ;2011-10-07;2011;DIESEL
2022-01-03 02:00:45.997728;6115;AUTO VIACAO NAVEGANTES LTDA;ISR7180;M. BENZ;O-500M                                            ;2012-01-12;2011;DIESEL
2022-01-03 02:00:45.997728;2030;AUTO VIACAO PRESIDENTE VARGAS LTDA;IQC5693;M. BENZ;O-500M                                            ;2009-09-11;2009;DIESEL
2022-01-03 02:00:45.997728;4849;AUTO VIACAO PRESIDENTE VARGAS LTDA;ITV7133;M. BENZ;O-500M                                            ;2012-12-13;2012;DIESEL
2022-01-03 02:00:45.997728;6607;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1170;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6699;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXE3356;VW                                       ;17280;2016-04-05;2015;DIESEL
2022-01-03 02:00:45.997728;6795;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISN1424;M. BENZ;O-500M                                            ;2011-11-25;2011;DIESEL
2022-01-03 02:00:45.997728;4340;VIACAO ESTORIL LTDA;IXC3076;M. BENZ;O500 U                                            ;2016-02-18;2015;DIESEL
2022-01-03 02:00:45.997728;2029;AUTO VIACAO PRESIDENTE VARGAS LTDA;IQC5265;M. BENZ;O-500M                                            ;2009-09-10;2009;DIESEL
2022-01-03 02:00:45.997728;4805;AUTO VIACAO PRESIDENTE VARGAS LTDA;ITV6573;M. BENZ;O-500M                                            ;2012-12-26;2012;DIESEL
2022-01-03 02:00:45.997728;2040;AUTO VIACAO PRESIDENTE VARGAS LTDA;IQU8837;M. BENZ;O-500M                                            ;2010-05-25;2010;DIESEL
2022-01-03 02:00:45.997728;4824;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1695;M. BENZ;OF 1721                                           ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;6763;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC2715;M. BENZ;O500MA                                            ;2016-02-17;2015;DIESEL
2022-01-03 02:00:45.997728;6782;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQD9604;M. BENZ;O-500M                                            ;2009-09-29;2009;DIESEL
2022-01-03 02:00:45.997728;3106;SUDESTE TRANSPORTES COLETIVOS LTDA;ISL6527;VW                                       ;17230                                             ;2011-11-12;2011;DIESEL
2022-01-03 02:00:45.997728;3035;SUDESTE TRANSPORTES COLETIVOS LTDA;IOA8467;M. BENZ;OF 1722M                                          ;2007-08-28;2007;DIESEL
2022-01-03 02:00:45.997728;1191;TRANSPORTES COLETIVOS TREVO LTDA;IXC1021;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6760;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRK6716;M. BENZ;OF 1722M                                          ;2010-12-14;2010;DIESEL
2022-01-03 02:00:45.997728;3088;SUDESTE TRANSPORTES COLETIVOS LTDA;IRA6497;M. BENZ;O-500M                                            ;2010-08-14;2010;DIESEL
2022-01-03 02:00:45.997728;3062;SUDESTE TRANSPORTES COLETIVOS LTDA;IPE7113;M. BENZ;OF 1722M                                          ;2008-10-02;2008;DIESEL
2022-01-03 02:00:45.997728;1095;TRANSPORTES COLETIVOS TREVO LTDA;ITE6883;M. BENZ;O500MA                                            ;2010-12-31;2010;DIESEL
2022-01-03 02:00:45.997728;1023;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0910;M. BENZ;OF 1722M                                          ;2009-12-09;2009;DIESEL
2022-01-03 02:00:45.997728;1028;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0842;M. BENZ;OF 1722M                                          ;2009-12-09;2009;DIESEL
2022-01-03 02:00:45.997728;4516;VIACAO ALTO PETROPOLIS LTDA;IQB9067;M. BENZ;O-500M                                            ;2009-09-02;2009;DIESEL
2022-01-03 02:00:45.997728;3325;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1097;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;1099;TRANSPORTES COLETIVOS TREVO LTDA;ISM8196;M. BENZ;OF 1722                                           ;2011-11-22;2011;DIESEL
2022-01-03 02:00:45.997728;1001;TRANSPORTES COLETIVOS TREVO LTDA;IXC0977;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;1190;TRANSPORTES COLETIVOS TREVO LTDA;IXC1113;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;1104;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0937;M. BENZ;OF 1722M                                          ;2009-12-09;2009;DIESEL
2022-01-03 02:00:45.997728;6800;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISX6340;M. BENZ;OF 1722                                           ;2012-03-23;2011;DIESEL
2022-01-03 02:00:45.997728;6618;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2F54;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2022-01-03 02:00:45.997728;3345;SUDESTE TRANSPORTES COLETIVOS LTDA;IZQ4F23;M. BENZ;OF1519;2019-10-25;2019;DIESEL
2022-01-03 02:00:45.997728;3081;SUDESTE TRANSPORTES COLETIVOS LTDA;IRA6483;M. BENZ;O-500M                                            ;2010-08-14;2010;DIESEL
2022-01-03 02:00:45.997728;3308;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0883;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6477;NORTRAN TRANSPORTES COLETIVOS LTDA;INV7804;M. BENZ;OF 1722M                                          ;2007-05-30;2007;DIESEL
2022-01-03 02:00:45.997728;2371;VIACAO BELEM NOVO LTDA;ISO1285;M. BENZ;OF 1722                                           ;2011-12-04;2011;DIESEL
2022-01-03 02:00:45.997728;2350;VIACAO BELEM NOVO LTDA;IXC0240;M. BENZ;O 500                                             ;2016-02-12;2015;DIESEL
2022-01-03 02:00:45.997728;2319;VIACAO BELEM NOVO LTDA;ITW8911;M. BENZ;O500MA                                            ;2012-12-26;2012;DIESEL
2022-01-03 02:00:45.997728;864;COMPANHIA CARRIS PORTO ALEGRENSE;IWI6798;VOLVO                                             ;B290R                                             ;2015-02-14;2014;DIESEL
2022-01-03 02:00:45.997728;1053;TRANSPORTES COLETIVOS TREVO LTDA;ISM2641;M. BENZ;OF 1722                                           ;2011-11-12;2011;DIESEL
2022-01-03 02:00:45.997728;4492;VIACAO ALTO PETROPOLIS LTDA;ITT6122;M. BENZ;O-500M                                            ;2012-11-29;2012;DIESEL
2022-01-03 02:00:45.997728;4475;VIACAO ALTO PETROPOLIS LTDA;IXC1419;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6584;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC1047;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6483;NORTRAN TRANSPORTES COLETIVOS LTDA;ISR1536;M. BENZ;OF 1722                                           ;2012-01-04;2011;DIESEL
2022-01-03 02:00:45.997728;4339;VIACAO ESTORIL LTDA;IXC3108;M. BENZ;O500 U                                            ;2016-02-18;2015;DIESEL
2022-01-03 02:00:45.997728;6144;AUTO VIACAO NAVEGANTES LTDA;IXC1710;VOLVO                                             ;B340MA                                            ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;6183;AUTO VIACAO NAVEGANTES LTDA;IRA7725;M. BENZ;O-500M                                            ;2010-08-19;2010;DIESEL
2022-01-03 02:00:45.997728;6105;AUTO VIACAO NAVEGANTES LTDA;ISL4523;M. BENZ;OF 1722                                           ;2011-11-08;2011;DIESEL
2022-01-03 02:00:45.997728;2001;AUTO VIACAO PRESIDENTE VARGAS LTDA;IOZ2911;M. BENZ;OF 1722M                                          ;2008-08-06;2008;DIESEL
2022-01-03 02:00:45.997728;4822;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1595;M. BENZ;OF 1721                                           ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;1105;TRANSPORTES COLETIVOS TREVO LTDA;IXC1J25;M. BENZ;O 500                                             ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;1035;TRANSPORTES COLETIVOS TREVO LTDA;IRL7274;M. BENZ;OF 1722M                                          ;2010-12-21;2010;DIESEL
2022-01-03 02:00:45.997728;1179;TRANSPORTES COLETIVOS TREVO LTDA;IOK6015;M. BENZ;OF 1722M                                          ;2008-01-10;2007;DIESEL
2022-01-03 02:00:45.997728;1008;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0839;M. BENZ;OF 1722M                                          ;2009-12-09;2009;DIESEL
2022-01-03 02:00:45.997728;1144;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0985;M. BENZ;OF 1722M                                          ;2009-12-09;2009;DIESEL
2022-01-03 02:00:45.997728;4449;VIACAO ALTO PETROPOLIS LTDA;IRQ4901;M. BENZ;O 500                                             ;2011-02-25;2010;DIESEL
2022-01-03 02:00:45.997728;751;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3850;M. BENZ;O500 U                                            ;2010-08-12;2010;DIESEL
2022-01-03 02:00:45.997728;717;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3901;VOLVO                                             ;B7R                                               ;2010-07-16;2010;DIESEL
2022-01-03 02:00:45.997728;614;COMPANHIA CARRIS PORTO ALEGRENSE;IPI0809;VOLVO                                             ;B12M                                              ;2008-11-24;2008;DIESEL
2022-01-03 02:00:45.997728;649;COMPANHIA CARRIS PORTO ALEGRENSE;IPI0340;VW                                       ;17260                                             ;2008-11-20;2008;DIESEL
2022-01-03 02:00:45.997728;646;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3160;VW                                       ;17260                                             ;2008-11-25;2008;DIESEL
2022-01-03 02:00:45.997728;2301;VIACAO BELEM NOVO LTDA;IPI4715;M. BENZ;OF 1722M                                          ;2008-11-27;2008;DIESEL
2022-01-03 02:00:45.997728;2348;VIACAO BELEM NOVO LTDA;IXB9714;M. BENZ;OF 1721                                           ;2016-02-11;2015;DIESEL
2022-01-03 02:00:45.997728;770;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3860;M. BENZ;O500 U                                            ;2010-08-12;2010;DIESEL
2022-01-03 02:00:45.997728;741;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3664;M. BENZ;O-500M                                            ;2010-07-16;2010;DIESEL
2022-01-03 02:00:45.997728;2;COMPANHIA CARRIS PORTO ALEGRENSE;JAD0B83;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;34;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8B85;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;81;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8D80;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;2186;VIACAO TERESOPOLIS CAVALHADA LTDA;ISZ9702;M. BENZ;O500MA                                            ;2010-12-31;2010;DIESEL
2022-01-03 02:00:45.997728;2406;RESTINGA TRANSPORTES COLETIVOS LTDA;IPH9673;VW                                       ;17230                                             ;2008-11-19;2008;DIESEL
2022-01-03 02:00:45.997728;2446;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0874;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;2492;RESTINGA TRANSPORTES COLETIVOS LTDA;ISA6026;M. BENZ;O500MA                                            ;2011-05-24;2010;DIESEL
2022-01-03 02:00:45.997728;35;COMPANHIA CARRIS PORTO ALEGRENSE;JAC8D95;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;65;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8B48;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;2204;VIACAO TERESOPOLIS CAVALHADA LTDA;IQT7155;M. BENZ;OF 1722M                                          ;2010-05-05;2009;DIESEL
2022-01-03 02:00:45.997728;2187;VIACAO TERESOPOLIS CAVALHADA LTDA;ITW8182;M. BENZ;O-500M                                            ;2012-12-26;2012;DIESEL
2022-01-03 02:00:45.997728;6632;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC0928;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6600;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRK6715;M. BENZ;OF 1722M                                          ;2010-12-14;2010;DIESEL
2022-01-03 02:00:45.997728;3128;SUDESTE TRANSPORTES COLETIVOS LTDA;ITV0876;M. BENZ;O-500M                                            ;2012-12-08;2012;DIESEL
2022-01-03 02:00:45.997728;3144;SUDESTE TRANSPORTES COLETIVOS LTDA;ITW5258;M. BENZ;O500MA                                            ;2012-12-21;2012;DIESEL
2022-01-03 02:00:45.997728;3087;SUDESTE TRANSPORTES COLETIVOS LTDA;IRA6544;M. BENZ;O-500M                                            ;2010-08-17;2010;DIESEL
2022-01-03 02:00:45.997728;6509;NORTRAN TRANSPORTES COLETIVOS LTDA;IQU9695;M. BENZ;O-500M                                            ;2010-06-03;2009;DIESEL
2022-01-03 02:00:45.997728;6570;NORTRAN TRANSPORTES COLETIVOS LTDA;ITU9059;M. BENZ;O500MA                                            ;2012-12-07;2012;DIESEL
2022-01-03 02:00:45.997728;2136;VIACAO TERESOPOLIS CAVALHADA LTDA;ITW8185;M. BENZ;O-500M                                            ;2012-12-26;2012;DIESEL
2022-01-03 02:00:45.997728;2434;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC1927;VW                                       ;17230                                             ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;2488;RESTINGA TRANSPORTES COLETIVOS LTDA;ISM3387;M. BENZ;O500MA                                            ;2011-11-12;2011;DIESEL
2022-01-03 02:00:45.997728;2466;RESTINGA TRANSPORTES COLETIVOS LTDA;IQJ1749;M. BENZ;OF 1722M                                          ;2009-12-09;2009;DIESEL
2022-01-03 02:00:45.997728;3304;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0955;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;1029;TRANSPORTES COLETIVOS TREVO LTDA;IXC0938;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;4427;VIACAO ALTO PETROPOLIS LTDA;IPG5805;M. BENZ;O-500M                                            ;2008-10-29;2008;DIESEL
2022-01-03 02:00:45.997728;793;COMPANHIA CARRIS PORTO ALEGRENSE;ISY7021;M. BENZ;O-500M                                            ;2012-04-11;2011;DIESEL
2022-01-03 02:00:45.997728;853;COMPANHIA CARRIS PORTO ALEGRENSE;IWI6660;VOLVO                                             ;B290R                                             ;2015-02-14;2014;DIESEL
2022-01-03 02:00:45.997728;684;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5890;VOLVO                                             ;B7R                                               ;2009-09-24;2009;DIESEL
2022-01-03 02:00:45.997728;789;COMPANHIA CARRIS PORTO ALEGRENSE;ISY5491;M. BENZ;O-500M                                            ;2012-04-11;2011;DIESEL
2022-01-03 02:00:45.997728;714;COMPANHIA CARRIS PORTO ALEGRENSE;IQN0970;VOLVO                                             ;B7R                                               ;2010-02-09;2009;DIESEL
2022-01-03 02:00:45.997728;4484;VIACAO ALTO PETROPOLIS LTDA;IPG6268;M. BENZ;O-500M                                            ;2008-10-29;2008;DIESEL
2022-01-03 02:00:45.997728;6531;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0872;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6506;NORTRAN TRANSPORTES COLETIVOS LTDA;IQP5911;M. BENZ;O-500M                                            ;2010-03-23;2009;DIESEL
2022-01-03 02:00:45.997728;6578;NORTRAN TRANSPORTES COLETIVOS LTDA;IPK4155;M. BENZ;O-500M                                            ;2008-12-31;2008;DIESEL
2022-01-03 02:00:45.997728;845;COMPANHIA CARRIS PORTO ALEGRENSE;IWI2106;VOLVO                                             ;B290R                                             ;2015-02-05;2014;DIESEL
2022-01-03 02:00:45.997728;31;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7J08;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;2119;VIACAO TERESOPOLIS CAVALHADA LTDA;IQT5553;M. BENZ;OF 1722M                                          ;2010-05-04;2009;DIESEL
